Node,Date,Time,GPU,Temperature,Utilization
node4,20230520,01,GPU2,69,85
node4,20230520,01,GPU3,56,16
node4,20230520,01,GPU4,71,98
node4,20230520,01,GPU5,68,82
node4,20230520,01,GPU6,71,98
node4,20230520,01,GPU7,72,50
node4,20230520,02,GPU0,71,86
node4,20230520,02,GPU1,71,97
node4,20230520,02,GPU2,69,87
node4,20230520,02,GPU3,56,17
node4,20230520,02,GPU4,71,98
node4,20230520,02,GPU5,70,79
node4,20230520,02,GPU6,72,98
node4,20230520,02,GPU7,73,97
node4,20230520,03,GPU0,71,81
node4,20230520,03,GPU1,47,0
node4,20230520,03,GPU2,68,86
node4,20230520,03,GPU3,57,17
node4,20230520,03,GPU4,70,98
node4,20230520,03,GPU5,68,72
node4,20230520,03,GPU6,71,98
node4,20230520,03,GPU7,73,87
node4,20230520,04,GPU0,71,87
node4,20230520,04,GPU1,39,0
node4,20230520,04,GPU2,66,86
node4,20230520,04,GPU3,54,18
node4,20230520,04,GPU4,35,0
node4,20230520,04,GPU5,66,79
node4,20230520,04,GPU6,70,98
node4,20230520,04,GPU7,73,98
node4,20230520,05,GPU0,71,87
node4,20230520,05,GPU1,39,0
node4,20230520,05,GPU2,66,91
node4,20230520,05,GPU3,54,17
node4,20230520,05,GPU4,36,0
node4,20230520,05,GPU5,67,77
node4,20230520,05,GPU6,71,98
node4,20230520,05,GPU7,73,98
node4,20230520,06,GPU0,70,87
node4,20230520,06,GPU1,38,0
node4,20230520,06,GPU2,65,91
node4,20230520,06,GPU3,53,17
node4,20230520,06,GPU4,34,0
node4,20230520,06,GPU5,65,78
node4,20230520,06,GPU6,68,98
node4,20230520,06,GPU7,72,85
node4,20230520,07,GPU0,71,87
node4,20230520,07,GPU1,39,0
node4,20230520,07,GPU2,65,87
node4,20230520,07,GPU3,53,17
node4,20230520,07,GPU4,35,0
node4,20230520,07,GPU5,66,79
node4,20230520,07,GPU6,68,98
node4,20230520,07,GPU7,71,98
node4,20230520,08,GPU0,70,87
node4,20230520,08,GPU1,39,0
node4,20230520,08,GPU2,65,87
node4,20230520,08,GPU3,53,18
node4,20230520,08,GPU4,35,0
node4,20230520,08,GPU5,66,79
node4,20230520,08,GPU6,70,98
node4,20230520,08,GPU7,72,98
node4,20230520,09,GPU0,71,87
node4,20230520,09,GPU1,67,82
node4,20230520,09,GPU2,68,89
node4,20230520,09,GPU3,55,22
node4,20230520,09,GPU4,32,0
node4,20230520,09,GPU5,32,0
node4,20230520,09,GPU6,34,0
node4,20230520,09,GPU7,70,98
node4,20230520,10,GPU0,72,83
node4,20230520,10,GPU1,70,79
node4,20230520,10,GPU2,70,90
node4,20230520,10,GPU3,55,17
node4,20230520,10,GPU4,33,0
node4,20230520,10,GPU5,32,0
node4,20230520,10,GPU6,35,0
node4,20230520,10,GPU7,70,98
node4,20230520,11,GPU0,73,87
node4,20230520,11,GPU1,71,79
node4,20230520,11,GPU2,71,88
node4,20230520,11,GPU3,57,18
node4,20230520,11,GPU4,35,0
node4,20230520,11,GPU5,33,0
node4,20230520,11,GPU6,34,0
node4,20230520,11,GPU7,34,0
node4,20230520,12,GPU0,71,87
node4,20230520,12,GPU1,63,8
node4,20230520,12,GPU2,69,85
node4,20230520,12,GPU3,56,17
node4,20230520,12,GPU4,33,0
node4,20230520,12,GPU5,32,0
node4,20230520,12,GPU6,32,0
node4,20230520,12,GPU7,32,0
node4,20230520,13,GPU0,71,87
node4,20230520,13,GPU1,62,0
node4,20230520,13,GPU2,70,87
node4,20230520,13,GPU3,56,18
node4,20230520,13,GPU4,33,0
node4,20230520,13,GPU5,32,0
node4,20230520,13,GPU6,32,0
node4,20230520,13,GPU7,33,0
node4,20230520,14,GPU0,70,87
node4,20230520,14,GPU1,68,79
node4,20230520,14,GPU2,70,87
node4,20230520,14,GPU3,57,18
node4,20230520,14,GPU4,71,98
node4,20230520,14,GPU5,70,98
node4,20230520,14,GPU6,69,98
node4,20230520,14,GPU7,36,0
node4,20230520,15,GPU0,69,88
node4,20230520,15,GPU1,67,75
node4,20230520,15,GPU2,67,87
node4,20230520,15,GPU3,54,17
node4,20230520,15,GPU4,69,85
node4,20230520,15,GPU5,69,98
node4,20230520,15,GPU6,68,98
node4,20230520,15,GPU7,35,0
node4,20230520,16,GPU0,70,86
node4,20230520,16,GPU1,68,75
node4,20230520,16,GPU2,69,91
node4,20230520,16,GPU3,57,20
node4,20230520,16,GPU4,70,98
node4,20230520,16,GPU5,70,98
node4,20230520,16,GPU6,70,98
node4,20230520,16,GPU7,37,0
node4,20230520,17,GPU0,70,87
node4,20230520,17,GPU1,67,76
node4,20230520,17,GPU2,69,87
node4,20230520,17,GPU3,68,83
node4,20230520,17,GPU4,71,98
node4,20230520,17,GPU5,70,98
node4,20230520,17,GPU6,69,98
node4,20230520,17,GPU7,36,0
node4,20230520,18,GPU0,70,86
node4,20230520,18,GPU1,67,76
node4,20230520,18,GPU2,69,87
node4,20230520,18,GPU3,67,79
node4,20230520,18,GPU4,70,98
node4,20230520,18,GPU5,69,98
node4,20230520,18,GPU6,69,85
node4,20230520,18,GPU7,36,0
node4,20230520,19,GPU0,70,87
node4,20230520,19,GPU1,66,71
node4,20230520,19,GPU2,69,87
node4,20230520,19,GPU3,67,80
node4,20230520,19,GPU4,71,98
node4,20230520,19,GPU5,70,98
node4,20230520,19,GPU6,71,98
node4,20230520,19,GPU7,72,98
node4,20230520,20,GPU0,70,87
node4,20230520,20,GPU1,66,70
node4,20230520,20,GPU2,68,89
node4,20230520,20,GPU3,69,80
node4,20230520,20,GPU4,71,98
node4,20230520,20,GPU5,70,98
node4,20230520,20,GPU6,70,98
node4,20230520,20,GPU7,72,98
node4,20230520,21,GPU0,70,87
node4,20230520,21,GPU1,67,71
node4,20230520,21,GPU2,70,91
node4,20230520,21,GPU3,71,81
node4,20230520,21,GPU4,72,98
node4,20230520,21,GPU5,71,98
node4,20230520,21,GPU6,72,98
node4,20230520,21,GPU7,73,98
node4,20230520,22,GPU0,71,87
node4,20230520,22,GPU1,68,73
node4,20230520,22,GPU2,69,85
node4,20230520,22,GPU3,68,80
node4,20230520,22,GPU4,35,0
node4,20230520,22,GPU5,33,0
node4,20230520,22,GPU6,35,0
node4,20230520,22,GPU7,70,98
node4,20230520,23,GPU0,70,85
node4,20230520,23,GPU1,67,67
node4,20230520,23,GPU2,69,82
node4,20230520,23,GPU3,69,79
node4,20230520,23,GPU4,71,98
node4,20230520,23,GPU5,69,98
node4,20230520,23,GPU6,37,0
node4,20230520,23,GPU7,70,98
node4,20230521,00,GPU0,71,87
node4,20230521,00,GPU1,67,74
node4,20230521,00,GPU2,68,83
node4,20230521,00,GPU3,69,83
node4,20230521,00,GPU4,71,98
node4,20230521,00,GPU5,67,98
node4,20230521,00,GPU6,38,0
node4,20230521,00,GPU7,69,98
node4,20230521,01,GPU0,66,34
node4,20230521,01,GPU1,56,3
node4,20230521,01,GPU2,60,33
node4,20230521,01,GPU3,63,32
node4,20230521,01,GPU4,66,48
node4,20230521,01,GPU5,67,53
node4,20230521,01,GPU6,54,5
node4,20230521,01,GPU7,67,51
node4,20230521,02,GPU0,69,86
node4,20230521,02,GPU1,66,71
node4,20230521,02,GPU2,69,79
node4,20230521,02,GPU3,69,90
node4,20230521,02,GPU4,71,78
node4,20230521,02,GPU5,69,98
node4,20230521,02,GPU6,38,0
node4,20230521,02,GPU7,69,98
node4,20230521,03,GPU0,70,87
node4,20230521,03,GPU1,64,60
node4,20230521,03,GPU2,61,0
node4,20230521,03,GPU3,70,90
node4,20230521,03,GPU4,71,66
node4,20230521,03,GPU5,71,98
node4,20230521,03,GPU6,71,98
node4,20230521,03,GPU7,73,98
node4,20230521,04,GPU0,70,86
node4,20230521,04,GPU1,64,70
node4,20230521,04,GPU2,69,78
node4,20230521,04,GPU3,70,90
node4,20230521,04,GPU4,72,98
node4,20230521,04,GPU5,71,98
node4,20230521,04,GPU6,72,98
node4,20230521,04,GPU7,73,98
node4,20230521,05,GPU0,68,40
node4,20230521,05,GPU1,62,57
node4,20230521,05,GPU2,61,0
node4,20230521,05,GPU3,68,90
node4,20230521,05,GPU4,70,98
node4,20230521,05,GPU5,69,98
node4,20230521,05,GPU6,70,98
node4,20230521,05,GPU7,72,98
node4,20230521,06,GPU0,69,83
node4,20230521,06,GPU1,63,72
node4,20230521,06,GPU2,69,79
node4,20230521,06,GPU3,69,88
node4,20230521,06,GPU4,71,98
node4,20230521,06,GPU5,70,98
node4,20230521,06,GPU6,71,98
node4,20230521,06,GPU7,73,98
node4,20230521,07,GPU0,71,87
node4,20230521,07,GPU1,65,73
node4,20230521,07,GPU2,70,81
node4,20230521,07,GPU3,70,90
node4,20230521,07,GPU4,72,98
node4,20230521,07,GPU5,71,98
node4,20230521,07,GPU6,72,98
node4,20230521,07,GPU7,74,98
node4,20230521,08,GPU0,69,87
node4,20230521,08,GPU1,63,74
node4,20230521,08,GPU2,67,85
node4,20230521,08,GPU3,67,90
node4,20230521,08,GPU4,32,0
node4,20230521,08,GPU5,32,0
node4,20230521,08,GPU6,67,98
node4,20230521,08,GPU7,71,98
node4,20230521,09,GPU0,69,87
node4,20230521,09,GPU1,64,74
node4,20230521,09,GPU2,69,85
node4,20230521,09,GPU3,68,90
node4,20230521,09,GPU4,33,0
node4,20230521,09,GPU5,33,0
node4,20230521,09,GPU6,68,98
node4,20230521,09,GPU7,72,97
node4,20230521,10,GPU0,69,87
node4,20230521,10,GPU1,62,73
node4,20230521,10,GPU2,67,85
node4,20230521,10,GPU3,66,90
node4,20230521,10,GPU4,32,0
node4,20230521,10,GPU5,32,0
node4,20230521,10,GPU6,66,98
node4,20230521,10,GPU7,70,97
node4,20230521,11,GPU0,70,87
node4,20230521,11,GPU1,64,73
node4,20230521,11,GPU2,70,85
node4,20230521,11,GPU3,68,90
node4,20230521,11,GPU4,34,0
node4,20230521,11,GPU5,31,0
node4,20230521,11,GPU6,34,0
node4,20230521,11,GPU7,70,98
node4,20230521,12,GPU0,70,86
node4,20230521,12,GPU1,65,74
node4,20230521,12,GPU2,70,85
node4,20230521,12,GPU3,68,85
node4,20230521,12,GPU4,34,0
node4,20230521,12,GPU5,31,0
node4,20230521,12,GPU6,31,0
node4,20230521,12,GPU7,31,0
node4,20230521,13,GPU0,70,86
node4,20230521,13,GPU1,64,66
node4,20230521,13,GPU2,69,85
node4,20230521,13,GPU3,68,88
node4,20230521,13,GPU4,34,0
node4,20230521,13,GPU5,31,0
node4,20230521,13,GPU6,31,0
node4,20230521,13,GPU7,31,0
node4,20230521,14,GPU0,70,86
node4,20230521,14,GPU1,63,72
node4,20230521,14,GPU2,68,82
node4,20230521,14,GPU3,69,90
node4,20230521,14,GPU4,71,98
node4,20230521,14,GPU5,70,98
node4,20230521,14,GPU6,70,98
node4,20230521,14,GPU7,73,98
node4,20230521,15,GPU0,68,84
node4,20230521,15,GPU1,63,73
node4,20230521,15,GPU2,68,85
node4,20230521,15,GPU3,68,90
node4,20230521,15,GPU4,70,98
node4,20230521,15,GPU5,69,98
node4,20230521,15,GPU6,70,84
node4,20230521,15,GPU7,72,98
node4,20230521,16,GPU0,69,84
node4,20230521,16,GPU1,64,74
node4,20230521,16,GPU2,69,87
node4,20230521,16,GPU3,69,90
node4,20230521,16,GPU4,72,98
node4,20230521,16,GPU5,70,98
node4,20230521,16,GPU6,71,98
node4,20230521,16,GPU7,73,98
node4,20230521,17,GPU0,68,84
node4,20230521,17,GPU1,63,74
node4,20230521,17,GPU2,68,87
node4,20230521,17,GPU3,68,90
node4,20230521,17,GPU4,70,98
node4,20230521,17,GPU5,69,98
node4,20230521,17,GPU6,69,98
node4,20230521,17,GPU7,71,98
node4,20230521,18,GPU0,69,85
node4,20230521,18,GPU1,63,72
node4,20230521,18,GPU2,68,85
node4,20230521,18,GPU3,69,90
node4,20230521,18,GPU4,71,68
node4,20230521,18,GPU5,70,98
node4,20230521,18,GPU6,70,98
node4,20230521,18,GPU7,72,97
node4,20230521,19,GPU0,70,86
node4,20230521,19,GPU1,65,73
node4,20230521,19,GPU2,70,84
node4,20230521,19,GPU3,70,90
node4,20230521,19,GPU4,72,98
node4,20230521,19,GPU5,71,98
node4,20230521,19,GPU6,71,97
node4,20230521,19,GPU7,73,98
node4,20230521,20,GPU0,69,84
node4,20230521,20,GPU1,63,72
node4,20230521,20,GPU2,68,87
node4,20230521,20,GPU3,69,90
node4,20230521,20,GPU4,71,98
node4,20230521,20,GPU5,70,98
node4,20230521,20,GPU6,68,98
node4,20230521,20,GPU7,72,98
node4,20230521,21,GPU0,70,84
node4,20230521,21,GPU1,65,74
node4,20230521,21,GPU2,70,85
node4,20230521,21,GPU3,70,90
node4,20230521,21,GPU4,72,98
node4,20230521,21,GPU5,71,98
node4,20230521,21,GPU6,72,98
node4,20230521,21,GPU7,73,98
node4,20230521,22,GPU0,68,59
node4,20230521,22,GPU1,63,73
node4,20230521,22,GPU2,68,84
node4,20230521,22,GPU3,68,90
node4,20230521,22,GPU4,45,0
node4,20230521,22,GPU5,67,98
node4,20230521,22,GPU6,52,7
node4,20230521,22,GPU7,51,8
node4,20230521,23,GPU0,71,85
node4,20230521,23,GPU1,41,0
node4,20230521,23,GPU2,69,83
node4,20230521,23,GPU3,72,90
node4,20230521,23,GPU4,73,69
node4,20230521,23,GPU5,72,98
node4,20230521,23,GPU6,73,98
node4,20230521,23,GPU7,75,72
node4,20230522,00,GPU0,70,85
node4,20230522,00,GPU1,42,0
node4,20230522,00,GPU2,70,85
node4,20230522,00,GPU3,72,85
node4,20230522,00,GPU4,74,98
node4,20230522,00,GPU5,73,98
node4,20230522,00,GPU6,73,98
node4,20230522,00,GPU7,75,98
node4,20230522,01,GPU0,71,85
node4,20230522,01,GPU1,42,0
node4,20230522,01,GPU2,69,85
node4,20230522,01,GPU3,72,84
node4,20230522,01,GPU4,74,98
node4,20230522,01,GPU5,73,98
node4,20230522,01,GPU6,73,98
node4,20230522,01,GPU7,74,98
node4,20230522,02,GPU0,71,85
node4,20230522,02,GPU1,42,0
node4,20230522,02,GPU2,69,85
node4,20230522,02,GPU3,71,90
node4,20230522,02,GPU4,73,98
node4,20230522,02,GPU5,72,98
node4,20230522,02,GPU6,73,98
node4,20230522,02,GPU7,75,98
node4,20230522,03,GPU0,70,85
node4,20230522,03,GPU1,42,0
node4,20230522,03,GPU2,69,85
node4,20230522,03,GPU3,71,86
node4,20230522,03,GPU4,73,98
node4,20230522,03,GPU5,72,98
node4,20230522,03,GPU6,72,98
node4,20230522,03,GPU7,74,98
node4,20230522,04,GPU0,71,85
node4,20230522,04,GPU1,42,0
node4,20230522,04,GPU2,69,85
node4,20230522,04,GPU3,70,89
node4,20230522,04,GPU4,73,98
node4,20230522,04,GPU5,71,98
node4,20230522,04,GPU6,72,86
node4,20230522,04,GPU7,75,71
node4,20230522,05,GPU0,70,85
node4,20230522,05,GPU1,42,0
node4,20230522,05,GPU2,68,53
node4,20230522,05,GPU3,71,90
node4,20230522,05,GPU4,72,98
node4,20230522,05,GPU5,71,91
node4,20230522,05,GPU6,72,98
node4,20230522,05,GPU7,74,98
node4,20230522,06,GPU0,70,85
node4,20230522,06,GPU1,41,0
node4,20230522,06,GPU2,68,85
node4,20230522,06,GPU3,69,90
node4,20230522,06,GPU4,37,0
node4,20230522,06,GPU5,36,0
node4,20230522,06,GPU6,68,80
node4,20230522,06,GPU7,73,98
node4,20230522,07,GPU0,71,85
node4,20230522,07,GPU1,42,0
node4,20230522,07,GPU2,69,85
node4,20230522,07,GPU3,71,90
node4,20230522,07,GPU4,70,98
node4,20230522,07,GPU5,38,0
node4,20230522,07,GPU6,32,0
node4,20230522,07,GPU7,31,0
node4,20230522,08,GPU0,72,85
node4,20230522,08,GPU1,45,0
node4,20230522,08,GPU2,70,85
node4,20230522,08,GPU3,72,90
node4,20230522,08,GPU4,72,98
node4,20230522,08,GPU5,40,0
node4,20230522,08,GPU6,33,0
node4,20230522,08,GPU7,32,0
node4,20230522,09,GPU0,72,85
node4,20230522,09,GPU1,43,0
node4,20230522,09,GPU2,69,84
node4,20230522,09,GPU3,71,85
node4,20230522,09,GPU4,71,98
node4,20230522,09,GPU5,39,0
node4,20230522,09,GPU6,32,0
node4,20230522,09,GPU7,32,0
node4,20230522,10,GPU0,69,85
node4,20230522,10,GPU1,40,0
node4,20230522,10,GPU2,67,85
node4,20230522,10,GPU3,69,84
node4,20230522,10,GPU4,69,98
node4,20230522,10,GPU5,36,0
node4,20230522,10,GPU6,30,0
node4,20230522,10,GPU7,30,0
node4,20230522,11,GPU0,69,85
node4,20230522,11,GPU1,43,0
node4,20230522,11,GPU2,69,84
node4,20230522,11,GPU3,71,90
node4,20230522,11,GPU4,71,98
node4,20230522,11,GPU5,39,0
node4,20230522,11,GPU6,32,0
node4,20230522,11,GPU7,31,0
node4,20230522,12,GPU0,70,85
node4,20230522,12,GPU1,43,0
node4,20230522,12,GPU2,69,85
node4,20230522,12,GPU3,70,90
node4,20230522,12,GPU4,71,98
node4,20230522,12,GPU5,39,0
node4,20230522,12,GPU6,32,0
node4,20230522,12,GPU7,31,0
node4,20230522,13,GPU0,71,85
node4,20230522,13,GPU1,43,0
node4,20230522,13,GPU2,69,85
node4,20230522,13,GPU3,71,84
node4,20230522,13,GPU4,72,95
node4,20230522,13,GPU5,71,99
node4,20230522,13,GPU6,71,99
node4,20230522,13,GPU7,74,74
node4,20230522,14,GPU0,69,84
node4,20230522,14,GPU1,41,0
node4,20230522,14,GPU2,68,85
node4,20230522,14,GPU3,70,89
node4,20230522,14,GPU4,71,98
node4,20230522,14,GPU5,69,99
node4,20230522,14,GPU6,70,99
node4,20230522,14,GPU7,72,99
node5,20230516,00,GPU0,71,83
node5,20230516,00,GPU1,71,74
node5,20230516,00,GPU2,68,96
node5,20230516,00,GPU3,88,75
node5,20230516,00,GPU4,66,70
node5,20230516,00,GPU5,71,97
node5,20230516,00,GPU6,69,97
node5,20230516,00,GPU7,73,97
node5,20230516,01,GPU0,71,83
node5,20230516,01,GPU1,71,76
node5,20230516,01,GPU2,68,96
node5,20230516,01,GPU3,88,78
node5,20230516,01,GPU4,66,72
node5,20230516,01,GPU5,71,97
node5,20230516,01,GPU6,69,97
node5,20230516,01,GPU7,73,97
node5,20230516,02,GPU0,70,83
node5,20230516,02,GPU1,70,75
node5,20230516,02,GPU2,67,96
node5,20230516,02,GPU3,88,77
node5,20230516,02,GPU4,65,70
node5,20230516,02,GPU5,70,97
node5,20230516,02,GPU6,68,97
node5,20230516,02,GPU7,72,98
node5,20230516,03,GPU0,71,83
node5,20230516,03,GPU1,71,75
node5,20230516,03,GPU2,67,96
node5,20230516,03,GPU3,88,75
node5,20230516,03,GPU4,66,70
node5,20230516,03,GPU5,71,96
node5,20230516,03,GPU6,69,97
node5,20230516,03,GPU7,73,98
node5,20230516,04,GPU0,71,83
node5,20230516,04,GPU1,71,75
node5,20230516,04,GPU2,68,96
node5,20230516,04,GPU3,88,77
node5,20230516,04,GPU4,66,71
node5,20230516,04,GPU5,72,97
node5,20230516,04,GPU6,69,97
node5,20230516,04,GPU7,73,98
node5,20230516,05,GPU0,71,86
node5,20230516,05,GPU1,71,75
node5,20230516,05,GPU2,68,96
node5,20230516,05,GPU3,88,76
node5,20230516,05,GPU4,66,71
node5,20230516,05,GPU5,71,97
node5,20230516,05,GPU6,69,97
node5,20230516,05,GPU7,72,98
node5,20230516,06,GPU0,70,79
node5,20230516,06,GPU1,71,76
node5,20230516,06,GPU2,68,88
node5,20230516,06,GPU3,88,75
node5,20230516,06,GPU4,59,0
node5,20230516,06,GPU5,71,97
node5,20230516,06,GPU6,69,97
node5,20230516,06,GPU7,73,98
node5,20230516,07,GPU0,71,81
node5,20230516,07,GPU1,71,73
node5,20230516,07,GPU2,68,96
node5,20230516,07,GPU3,82,30
node5,20230516,07,GPU4,68,78
node5,20230516,07,GPU5,72,97
node5,20230516,07,GPU6,70,97
node5,20230516,07,GPU7,74,98
node5,20230516,08,GPU0,72,84
node5,20230516,08,GPU1,72,74
node5,20230516,08,GPU2,68,96
node5,20230516,08,GPU3,89,84
node5,20230516,08,GPU4,67,77
node5,20230516,08,GPU5,71,97
node5,20230516,08,GPU6,69,97
node5,20230516,08,GPU7,73,98
node5,20230516,09,GPU0,70,80
node5,20230516,09,GPU1,70,74
node5,20230516,09,GPU2,67,96
node5,20230516,09,GPU3,65,9
node5,20230516,09,GPU4,51,8
node5,20230516,09,GPU5,70,97
node5,20230516,09,GPU6,68,78
node5,20230516,09,GPU7,72,97
node5,20230516,10,GPU0,71,85
node5,20230516,10,GPU1,72,76
node5,20230516,10,GPU2,68,96
node5,20230516,10,GPU3,88,82
node5,20230516,10,GPU4,65,80
node5,20230516,10,GPU5,70,97
node5,20230516,10,GPU6,69,97
node5,20230516,10,GPU7,50,0
node5,20230516,11,GPU0,69,80
node5,20230516,11,GPU1,70,76
node5,20230516,11,GPU2,67,96
node5,20230516,11,GPU3,89,82
node5,20230516,11,GPU4,66,78
node5,20230516,11,GPU5,70,97
node5,20230516,11,GPU6,68,97
node5,20230516,11,GPU7,72,97
node5,20230516,12,GPU0,69,82
node5,20230516,12,GPU1,67,71
node5,20230516,12,GPU2,66,96
node5,20230516,12,GPU3,88,83
node5,20230516,12,GPU4,65,78
node5,20230516,12,GPU5,70,97
node5,20230516,12,GPU6,67,97
node5,20230516,12,GPU7,72,97
node5,20230516,13,GPU0,71,85
node5,20230516,13,GPU1,72,77
node5,20230516,13,GPU2,68,96
node5,20230516,13,GPU3,89,82
node5,20230516,13,GPU4,66,73
node5,20230516,13,GPU5,71,97
node5,20230516,13,GPU6,69,97
node5,20230516,13,GPU7,71,97
node5,20230516,14,GPU0,69,83
node5,20230516,14,GPU1,69,72
node5,20230516,14,GPU2,66,96
node5,20230516,14,GPU3,88,83
node5,20230516,14,GPU4,64,70
node5,20230516,14,GPU5,70,97
node5,20230516,14,GPU6,66,90
node5,20230516,14,GPU7,72,97
node5,20230516,15,GPU0,69,86
node5,20230516,15,GPU1,69,72
node5,20230516,15,GPU2,66,96
node5,20230516,15,GPU3,87,75
node5,20230516,15,GPU4,64,70
node5,20230516,15,GPU5,69,88
node5,20230516,15,GPU6,68,97
node5,20230516,15,GPU7,72,97
node5,20230516,16,GPU0,69,83
node5,20230516,16,GPU1,69,72
node5,20230516,16,GPU2,66,96
node5,20230516,16,GPU3,87,75
node5,20230516,16,GPU4,64,70
node5,20230516,16,GPU5,69,97
node5,20230516,16,GPU6,67,97
node5,20230516,16,GPU7,71,83
node5,20230516,17,GPU0,70,83
node5,20230516,17,GPU1,70,71
node5,20230516,17,GPU2,67,96
node5,20230516,17,GPU3,88,78
node5,20230516,17,GPU4,65,71
node5,20230516,17,GPU5,70,97
node5,20230516,17,GPU6,68,97
node5,20230516,17,GPU7,72,79
node5,20230516,18,GPU0,69,86
node5,20230516,18,GPU1,70,74
node5,20230516,18,GPU2,66,96
node5,20230516,18,GPU3,87,75
node5,20230516,18,GPU4,65,71
node5,20230516,18,GPU5,69,97
node5,20230516,18,GPU6,68,97
node5,20230516,18,GPU7,72,78
node5,20230516,19,GPU0,69,86
node5,20230516,19,GPU1,70,73
node5,20230516,19,GPU2,67,96
node5,20230516,19,GPU3,88,78
node5,20230516,19,GPU4,65,70
node5,20230516,19,GPU5,70,96
node5,20230516,19,GPU6,69,97
node5,20230516,19,GPU7,73,97
node5,20230516,20,GPU0,68,82
node5,20230516,20,GPU1,69,76
node5,20230516,20,GPU2,66,96
node5,20230516,20,GPU3,87,76
node5,20230516,20,GPU4,65,71
node5,20230516,20,GPU5,69,97
node5,20230516,20,GPU6,68,97
node5,20230516,20,GPU7,72,79
node5,20230516,21,GPU0,69,86
node5,20230516,21,GPU1,69,73
node5,20230516,21,GPU2,66,96
node5,20230516,21,GPU3,87,77
node5,20230516,21,GPU4,64,73
node5,20230516,21,GPU5,68,97
node5,20230516,21,GPU6,66,97
node5,20230516,21,GPU7,71,97
node5,20230516,22,GPU0,71,84
node5,20230516,22,GPU1,71,75
node5,20230516,22,GPU2,68,96
node5,20230516,22,GPU3,88,76
node5,20230516,22,GPU4,60,0
node5,20230516,22,GPU5,72,97
node5,20230516,22,GPU6,70,88
node5,20230516,22,GPU7,74,90
node5,20230516,23,GPU0,71,84
node5,20230516,23,GPU1,71,73
node5,20230516,23,GPU2,68,96
node5,20230516,23,GPU3,88,78
node5,20230516,23,GPU4,67,76
node5,20230516,23,GPU5,71,97
node5,20230516,23,GPU6,69,97
node5,20230516,23,GPU7,73,97
node5,20230517,00,GPU0,71,82
node5,20230517,00,GPU1,71,74
node5,20230517,00,GPU2,68,96
node5,20230517,00,GPU3,87,78
node5,20230517,00,GPU4,66,82
node5,20230517,00,GPU5,71,97
node5,20230517,00,GPU6,69,97
node5,20230517,00,GPU7,73,97
node5,20230517,01,GPU0,70,82
node5,20230517,01,GPU1,68,67
node5,20230517,01,GPU2,68,96
node5,20230517,01,GPU3,88,78
node5,20230517,01,GPU4,67,79
node5,20230517,01,GPU5,71,81
node5,20230517,01,GPU6,69,96
node5,20230517,01,GPU7,73,97
node5,20230517,02,GPU0,69,80
node5,20230517,02,GPU1,70,72
node5,20230517,02,GPU2,67,96
node5,20230517,02,GPU3,87,73
node5,20230517,02,GPU4,57,0
node5,20230517,02,GPU5,70,97
node5,20230517,02,GPU6,68,98
node5,20230517,02,GPU7,72,97
node5,20230517,03,GPU0,70,81
node5,20230517,03,GPU1,69,72
node5,20230517,03,GPU2,67,96
node5,20230517,03,GPU3,87,76
node5,20230517,03,GPU4,66,78
node5,20230517,03,GPU5,70,97
node5,20230517,03,GPU6,68,97
node5,20230517,03,GPU7,72,97
node5,20230517,04,GPU0,70,83
node5,20230517,04,GPU1,70,67
node5,20230517,04,GPU2,68,96
node5,20230517,04,GPU3,87,64
node5,20230517,04,GPU4,58,10
node5,20230517,04,GPU5,71,97
node5,20230517,04,GPU6,69,97
node5,20230517,04,GPU7,73,95
node5,20230517,05,GPU0,70,84
node5,20230517,05,GPU1,70,71
node5,20230517,05,GPU2,67,96
node5,20230517,05,GPU3,87,76
node5,20230517,05,GPU4,58,0
node5,20230517,05,GPU5,71,97
node5,20230517,05,GPU6,69,97
node5,20230517,05,GPU7,73,97
node5,20230517,06,GPU0,70,83
node5,20230517,06,GPU1,70,70
node5,20230517,06,GPU2,67,96
node5,20230517,06,GPU3,87,74
node5,20230517,06,GPU4,64,75
node5,20230517,06,GPU5,71,97
node5,20230517,06,GPU6,69,97
node5,20230517,06,GPU7,73,96
node5,20230517,07,GPU0,70,84
node5,20230517,07,GPU1,71,41
node5,20230517,07,GPU2,68,96
node5,20230517,07,GPU3,88,76
node5,20230517,07,GPU4,67,75
node5,20230517,07,GPU5,71,97
node5,20230517,07,GPU6,70,97
node5,20230517,07,GPU7,74,97
node5,20230517,08,GPU0,70,85
node5,20230517,08,GPU1,66,3
node5,20230517,08,GPU2,67,97
node5,20230517,08,GPU3,88,75
node5,20230517,08,GPU4,65,77
node5,20230517,08,GPU5,70,97
node5,20230517,08,GPU6,68,97
node5,20230517,08,GPU7,71,81
node5,20230517,09,GPU0,70,83
node5,20230517,09,GPU1,69,68
node5,20230517,09,GPU2,67,96
node5,20230517,09,GPU3,87,74
node5,20230517,09,GPU4,51,9
node5,20230517,09,GPU5,70,97
node5,20230517,09,GPU6,67,97
node5,20230517,09,GPU7,35,0
node5,20230517,10,GPU0,70,83
node5,20230517,10,GPU1,67,65
node5,20230517,10,GPU2,66,96
node5,20230517,10,GPU3,87,73
node5,20230517,10,GPU4,55,0
node5,20230517,10,GPU5,32,0
node5,20230517,10,GPU6,30,0
node5,20230517,10,GPU7,32,0
node5,20230517,11,GPU0,69,83
node5,20230517,11,GPU1,67,71
